Period,Ngày nhập kho,SUB code,Item code,Type,QTY ACTUAL,QTY RETURN,Ghi chú
2026-04,2026-04-24 00:00:00,,TPAX00117NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00197NA,MAT,6000,,
2026-04,2026-04-24 00:00:00,,TPAX00198NA,MAT,12000,,
2026-04,2026-04-24 00:00:00,,TPAX00199NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00200NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00202NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,TPAX00205NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00215NA,MAT,5000,,
2026-04,2026-04-24 00:00:00,,TPAX00219NA,MAT,7000,,
2026-04,2026-04-24 00:00:00,,TPAX00229NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00244NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,TPAX00246NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00299NA,MAT,3000,,
2026-04,2026-04-24 00:00:00,,HOUX01238NA,MAT,3000,,
2026-04,2026-04-24 00:00:00,,BAGD00004NA,MAT,115,,
2026-04,2026-04-24 00:00:00,,HOUX00021NA,MAT,500,,
2026-04,2026-04-24 00:00:00,,BAGA00005NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00341NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00231NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,HOUX01531NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01548NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00288NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00202NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01519NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00279NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00374NA,MAT,3000,,
2026-04,2026-04-24 00:00:00,,CATX00072NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00458NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00492NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00453NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00476NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01842NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00147NA,MAT,3000,,
2026-04,2026-04-24 00:00:00,,HOUX00383NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00057NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00224NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00733NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00858NA,MAT,3000,,
2026-04,2026-04-24 00:00:00,,HOUX00861NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00086NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00026NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00149NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00820NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00132NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00211NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00027NA,MAT,500,,
2026-04,2026-04-24 00:00:00,,TPAX00005NA,MAT,500,,
2026-04,2026-04-24 00:00:00,,HOUX02060NA,MAT,6000,,
2026-04,2026-04-24 00:00:00,,HOUX01259NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00222NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00388NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,TPAX00373NA,MAT,3000,,
2026-04,2026-04-24 00:00:00,,TPAX00146NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00746NA,MAT,500,,
2026-04,2026-04-24 00:00:00,,HOUX01476NA,MAT,1500,,
2026-04,2026-04-24 00:00:00,,HOUX01245NA,MAT,500,,
2026-04,2026-04-24 00:00:00,,HOUX00315NA,MAT,500,,
2026-04,2026-04-24 00:00:00,,HOUX00385NA,MAT,1500,,
2026-04,2026-04-24 00:00:00,,HOUX00258NA,MAT,500,,
2026-04,2026-04-24 00:00:00,,HOUX00855NA,MAT,1500,,
2026-04,2026-04-24 00:00:00,,HOUX00396NA,MAT,1500,,
2026-04,2026-04-24 00:00:00,,SLVA00014NA,MAT,3000,,
2026-04,2026-04-24 00:00:00,,TPAX00217NA,MAT,500,,
2026-04,2026-04-24 00:00:00,,TPAX00235NA,MAT,1500,,
2026-04,2026-04-24 00:00:00,,TPAX00145NA,MAT,1500,,
2026-04,2026-04-24 00:00:00,,TPAX00139NA,MAT,2500,,
2026-04,2026-04-24 00:00:00,,TPAX00143NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00852NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00848NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00140NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00750NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00243NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01694NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00753NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00847NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01659NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00028NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00055NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00084NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00116NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00495NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX00444NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX02121NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00445NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00443NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00666NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX00665NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,HOUX00667NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,HOUX00082NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00978NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01538NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01553NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00047NA,MAT,3000,,
2026-04,2026-04-24 00:00:00,,TPAX00001NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00284NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00291NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00234NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00376NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,HOUX02074NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,CORX00181NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,CORX00016NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,CORX00081NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,EAD65616822-C,WIP,1000,,
2026-04,2026-04-24 00:00:00,,EAD65616818-C,WIP,4500,,
2026-04,2026-04-24 00:00:00,,EAD64169023-C,WIP,1000,,
2026-04,2026-04-24 00:00:00,,EAD64545392-C,WIP,1000,,
2026-04,2026-04-24 00:00:00,,6850EC3006V-C,WIP,4000,,
2026-04,2026-04-24 00:00:00,,EAD63845502-C,WIP,4000,,
2026-04,2026-04-24 00:00:00,,EAD62428629-C,WIP,4000,,
2026-04,2026-04-24 00:00:00,,EAD64587804-C,WIP,8000,,
2026-04,2026-04-24 00:00:00,,EAD62468244-C,WIP,9000,,
2026-04,2026-04-24 00:00:00,,EAD64109903-C,WIP,6000,,
2026-04,2026-04-24 00:00:00,,EAD64545392-C-TUBA-075,TUB,1000,,
2026-04,2026-04-24 00:00:00,,EAD62428629-C-TUBA-085,TUB,4000,,
2026-04,2026-04-24 00:00:00,,EAD63913527-C,WIP,2000,,
2026-04,2026-04-24 00:00:00,,EAD63913527-C-TUBA-089,TUB,2000,,
2026-04,2026-04-24 00:00:00,,EAD63913527-C-TUBC-114,TUB,2000,,
2026-04,2026-04-24 00:00:00,,HOUX00065NA,MAT,5000,,
2026-04,2026-04-24 00:00:00,,HOUX00369NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX00494NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01084NA,MAT,3000,,
2026-04,2026-04-24 00:00:00,,HOUX01123NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX01149NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,HOUX01156NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,HOUX01215NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01216NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01217NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX01239NA,MAT,12000,,
2026-04,2026-04-24 00:00:00,,SLVB00006NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,TAPB00003NA,MAT,6240,,
2026-04,2026-04-24 00:00:00,,TAPA00013NA,MAT,18960,,
2026-04,2026-04-24 00:00:00,,TPAX00048NA,MAT,7000,,
2026-04,2026-04-24 00:00:00,,TPAX00051NA,MAT,9000,,
2026-04,2026-04-24 00:00:00,,TPAX00097NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,TPAX00101NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,TPAX00198NA,MAT,6000,,
2026-04,2026-04-24 00:00:00,,TPAX00201NA,MAT,8000,,
2026-04,2026-04-24 00:00:00,,TPAX00202NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,TPAX00209NA,MAT,3000,,
2026-04,2026-04-24 00:00:00,,TPAX00215NA,MAT,12000,,
2026-04,2026-04-24 00:00:00,,TPAX00219NA,MAT,12000,,
2026-04,2026-04-24 00:00:00,,TPAX00229NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX01238NA,MAT,8000,,
2026-04,2026-04-24 00:00:00,,BAGD00004NA,MAT,40,,
2026-04,2026-04-24 00:00:00,,TPAX00004NA,MAT,3000,,
2026-04,2026-04-24 00:00:00,,HOUX00663NA,MAT,3000,,
2026-04,2026-04-24 00:00:00,,HOUX00341NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00231NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,HOUX01531NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX00202NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX00751NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01519NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00279NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX00374NA,MAT,3000,,
2026-04,2026-04-24 00:00:00,,CATX00072NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX00458NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX00492NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00453NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00147NA,MAT,5000,,
2026-04,2026-04-24 00:00:00,,HOUX00057NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX00224NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX00733NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX00858NA,MAT,3000,,
2026-04,2026-04-24 00:00:00,,HOUX00861NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00086NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,TPAX00026NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00149NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX00820NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00132NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,TPAX00211NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,HOUX02060NA,MAT,12000,,
2026-04,2026-04-24 00:00:00,,TPAX00388NA,MAT,6000,,
2026-04,2026-04-24 00:00:00,,TPAX00373NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX01476NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00385NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00855NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00396NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,SLVA00014NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00145NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00139NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00143NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00852NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00848NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00140NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00243NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01694NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00753NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00847NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01659NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00028NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00055NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00084NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00116NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00495NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00376NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,HOUX02074NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,CORX00181NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,CORX00016NA,MAT,1000,,
2026-04,2026-04-28 00:00:00,,EAD66010222-C,WIP,2000,,
2026-04,2026-04-16 00:00:00,,CATX00053NA,MAT,,6000,
2026-04,2026-04-16 00:00:00,,HOUX00743NA,MAT,,3000,
2026-04,2026-04-16 00:00:00,,HOUX00827NA,MAT,,3000,
2026-04,2026-04-16 00:00:00,,TAPB00003NA,MAT,,2700,
2026-04,2026-04-16 00:00:00,,TAPC00001NA,MAT,,850,
2026-04,2026-04-16 00:00:00,,TAPA00013NA,MAT,,360,
2026-04,2026-04-16 00:00:00,,TPAX00107NA,MAT,,3000,
2026-04,2026-04-16 00:00:00,,FOMA00597NA,MAT,,3000,
2026-04,2026-04-16 00:00:00,,CATX00032NA,MAT,,3000,
2026-04,2026-04-16 00:00:00,,CORX00035NA,MAT,,1200,
2026-04,2026-04-16 00:00:00,,HOUX00065NA,MAT,,500,
2026-04,2026-04-16 00:00:00,,HOUX01114NA,MAT,,500,
2026-04,2026-04-16 00:00:00,,TPAX00199NA,MAT,,1000,
2026-04,2026-04-16 00:00:00,,HOUX00140NA,MAT,,100,
2026-04,2026-04-16 00:00:00,,TPAX00010NA,MAT,,200,
2026-04,2026-04-16 00:00:00,,HOUX00855NA,MAT,,100,
2026-04,2026-04-16 00:00:00,,HOUX02491NA,MAT,,100,
2026-04,2026-04-16 00:00:00,,HOUX00261NA,MAT,,100,
2026-04,2026-04-16 00:00:00,,HOUX02529NA,MAT,,100,
2026-04,2026-04-16 00:00:00,,HOUX02742NA,MAT,,150,
2026-04,2026-04-16 00:00:00,,BAGA00011NA,MAT,,2000,
2026-04,2026-04-16 00:00:00,,TPAX00345NA,MAT,,2000,
2026-04,2026-04-16 00:00:00,,HOUX02056NA,MAT,,2000,
2026-04,2026-04-16 00:00:00,,BAGC00005NA,MAT,,400,
2026-04,2026-04-16 00:00:00,,BNDC00002NA,MAT,,400,
2026-04,2026-04-16 00:00:00,,HOUX00422NA,MAT,,4000,
2026-04,2026-04-16 00:00:00,,GC-TAPB00003NA,MAT,,574,
2026-04,2026-04-16 00:00:00,,GC-TAPA00076NA,MAT,,304,
